"","Signature_1","Signature_100","Signature_13","Signature_17b","Signature_18","Signature_2","Signature_28","Signature_3","Signature_31","Signature_34","Signature_40","Signature_5","Signature_8","df.extra"
"TCGA.D1.A0ZO",398.353309926723,41.4336080277878,41.6282836931967,NA,NA,NA,2.48485754661017,NA,NA,7.03575436883555,1885.02578800039,4565.39494007165,735.589103793769,0
"TCGA.A5.A0GI",159.029002497341,47.1710194342647,128.136291541639,NA,190.285077278872,NA,NA,860.198228575996,NA,NA,1321.36965357634,924.326927526506,602.137763267879,860.198228575996
"TCGA.A5.A0GX",32.0798943039307,117.778443481478,NA,NA,3253.41215902088,31.5419574688519,NA,2871.28472045008,NA,NA,NA,NA,1621.37867045407,2871.28472045008
"TCGA.AX.A1C7",261.364827197152,88.3358839127229,52.6538031761692,NA,NA,NA,45.4777878231763,NA,NA,78.2119200370428,1808.3634774902,6040.3749024862,588.011880825655,0
"TCGA.EY.A1GL",323.963136422939,420.537898673362,NA,80.1618233887766,NA,101.849966206798,NA,3706.00352413425,NA,110.634300438682,884.944194817625,4149.80348457612,NA,3706.00352413425
"TCGA.AP.A3K1",548.488176464904,NA,NA,NA,NA,NA,11.3427868047852,1108.34405434882,NA,77.1699519809314,NA,4204.13922481861,64.1477800647463,1108.34405434882
"TCGA.EY.A1GC",138.87732340351,31.0992617782912,NA,NA,668.592593563076,NA,NA,710.203253895447,NA,10.9544760610591,971.16408836878,2511.20215169706,208.482627895847,710.203253895447
"TCGA.AX.A063",239.834908103045,33.2839665191896,5.30283180811448,NA,341.596972884521,NA,NA,NA,NA,NA,1073.71601078169,2366.69723852112,615.04456696217,0
"TCGA.D1.A16O",107.60880219433,103.904454605791,40.0656707529498,NA,NA,29.7009923667189,25.0590498592052,1500.40273958511,NA,34.0549590580671,NA,2346.3279962886,NA,1500.40273958511
"TCGA.KP.A3W4",263.196599371098,40.5991238633781,NA,NA,582.45744537408,57.4076071333577,NA,NA,NA,NA,1310.65528346195,1659.11591191785,902.70824682027,0
"TCGA.AJ.A3NG",639.471281136237,222.87100380945,NA,NA,NA,74.9236621033017,NA,591.453940350184,NA,90.6420040110931,4145.26199514614,9087.64975649416,724.520066200382,591.453940350184
"TCGA.B5.A0JY",620.553833678601,422.167745781985,NA,47.6225612433084,NA,143.412652334595,112.907971276643,2380.8883646057,NA,NA,2578.83567952628,11035.0451490458,NA,2380.8883646057
"TCGA.AX.A06F",253.355212221809,33.3822427214599,55.3430204334639,NA,NA,NA,NA,NA,NA,40.68728223524,1592.53864681168,3072.74192455641,695.311182513302,0
"TCGA.AX.A2HA",489.432694377932,24.3497828068807,NA,NA,354.503585389939,NA,NA,223.890221101857,NA,42.8151935366843,57.8822242950895,4562.09798767698,1009.57890301022,223.890221101857
"TCGA.B5.A11F",NA,66.3925069529104,NA,NA,NA,60.2548427869615,44.4657599590769,625.862410846265,NA,147.792092957599,1247.30416881832,3791.43398474736,224.560412419452,625.862410846265
"TCGA.B5.A121",22458.93282962,800.305582127111,NA,31.7767429556433,4593.88389648246,NA,NA,NA,3078.67117070939,845.606371287981,1114.76064559675,30256.5357124314,NA,0
"TCGA.H5.A2HR",413.252073539031,92.7706194245882,NA,NA,NA,9.3195254238511,NA,NA,NA,NA,1842.7627558285,5839.50175351903,565.627840970012,0
"TCGA.AX.A06B",203.074629398351,60.0277612251569,NA,NA,471.126445949412,NA,NA,NA,NA,NA,1203.39002042601,2123.25563025201,689.670782580801,0
"TCGA.DF.A2KS",182.467400824276,NA,97.279451627034,NA,NA,12.0228774174411,35.8963811178865,NA,NA,53.7170995679336,1713.1750634071,3569.75167525904,552.47356181166,0
"TCGA.A5.A1OJ",NA,47.9505929124559,NA,NA,NA,53.9937286593516,49.264600823078,619.199820590131,NA,114.16020412525,988.448526374227,2417.05318964426,394.040599939078,619.199820590131
"TCGA.AX.A062",113.129481335938,398.989782646014,NA,69.5399269619105,235.109824641705,116.178838280507,NA,2859.50438248623,NA,NA,NA,653.530545632242,NA,2859.50438248623
"TCGA.D1.A1O7",126.69535559895,183.95742335433,NA,46.8072437154365,206.219695996246,90.4594821543499,NA,1345.91754902409,NA,NA,NA,1621.94816868073,295.162831692709,1345.91754902409
"TCGA.D1.A0ZS",423.909385516221,276.25201107633,NA,37.7362333173388,312.159519573948,64.8278254904413,NA,1853.89950629314,NA,NA,NA,2229.35272891575,127.481681233739,1853.89950629314
"TCGA.AX.A3FX",100.286774015191,25.322278570988,17.0973536568993,NA,307.989205091092,NA,NA,NA,NA,NA,824.468418940553,1780.28065770487,611.117039739354,0
"TCGA.D1.A15W",228.950878694948,NA,232.383660807041,NA,407.995887821842,159.111877039604,NA,NA,NA,67.7622567629744,1735.82051926551,2775.39259088129,354.696118989311,0
"TCGA.FI.A2EU",99.8019958943784,49.2265641721473,NA,NA,391.082335583132,NA,2.09736843440718,20.6299030539996,NA,NA,574.652453211517,1947.59316249335,544.753922023335,20.6299030539996
"TCGA.D1.A0ZP",920.149656350157,NA,NA,NA,370.694540959099,NA,3.41592322712433,367.658241095564,NA,NA,204.729308797589,2428.31391245544,711.568341202744,367.658241095564
"TCGA.DI.A1NO",228.223312153269,55.1328722306909,NA,NA,579.454464267118,NA,NA,373.592549402318,NA,NA,901.788467864489,2150.41697494551,458.836714214973,373.592549402318
"TCGA.BK.A0C9",NA,706.79390111153,NA,NA,NA,287.724978352676,247.220954790652,4490.29184338086,NA,438.040666476046,3604.7056340354,4644.87729474968,1042.27947365371,4490.29184338086
"TCGA.AP.A1DK",275.57767195155,76.9396665046906,77.2955079331532,NA,NA,38.5784541059212,NA,269.609744774875,NA,NA,866.064282414611,2081.44044923973,204.707618011001,269.609744774875
"TCGA.A5.A1OK",70.0338052197789,32.0624163649894,NA,NA,54.7599660062147,22.4365018627866,22.6479648361753,364.998605576087,NA,NA,NA,1582.8853862474,115.531329583604,364.998605576087
"TCGA.D1.A17A",94.434674866289,191.648810558172,NA,NA,NA,157.269159079742,NA,1085.70832939216,NA,59.0994847901056,900.67513424801,2072.0173127823,485.83365768259,1085.70832939216
"TCGA.PG.A916",82.5972820196914,532.976421248532,NA,108.497418247711,426.700280889431,191.201887498969,NA,3715.3877834143,NA,NA,NA,354.058702337697,NA,3715.3877834143
"TCGA.AJ.A5DW",59.3507452252493,67.5092190819356,NA,NA,NA,25.5470268044665,NA,633.55259613298,NA,77.7717726769976,451.768217748326,768.634379588153,131.733335277873,633.55259613298
"TCGA.AX.A05Y",24.9224332820266,13.2922721242279,NA,14.2758093404661,NA,1.53358673292862,NA,415.479204888456,NA,26.085117112792,NA,532.208406675394,NA,415.479204888456
"TCGA.E6.A1LX",248.877612432676,54.4197607101163,96.0043601350252,NA,190.963775275546,48.6616914909293,NA,NA,NA,NA,1485.45045549381,2772.33543182523,277.212849025818,0
"TCGA.D1.A168",60.5958134877742,95.7521683769313,NA,NA,NA,64.2927667465182,52.8937483103186,1185.80440504463,NA,65.5950771235671,NA,1758.24112440621,253.749123862696,1185.80440504463
"TCGA.D1.A1O0",103.767090978799,81.6316455839835,NA,NA,958.18789350287,NA,NA,426.096718384435,NA,NA,650.174525211383,1843.61325426971,396.713606214658,426.096718384435
"TCGA.AJ.A3NF",219.634823689327,51.915285745043,590.667497520996,NA,NA,952.938838814934,NA,NA,13.4279738312114,NA,1478.02501371299,2238.68547416984,173.021669326178,0
"TCGA.FI.A2CY",263.11853996436,48.649194078693,236.759776964776,NA,682.099371957957,758.453496365364,NA,NA,NA,NA,811.399679904173,2903.9936325389,405.321244687473,0
"TCGA.BG.A0VW",145.275353737727,108.075351124978,NA,NA,NA,43.626473249384,40.9919352013115,1470.81366905165,NA,100.875408507185,750.767265328264,2310.61273396666,NA,1470.81366905165
"TCGA.B5.A0K4",219.735638871353,222.991435669969,NA,NA,39.3993654618733,52.9948178795325,NA,1848.29881394405,NA,NA,761.21520949935,2249.75193086698,380.881281713189,1848.29881394405
"TCGA.B5.A11S",NA,66.9526255893098,NA,NA,NA,102.716154979126,16.7177831628428,1099.14734702492,NA,1385.54101358033,NA,942.936179369501,470.709913189423,1099.14734702492
"TCGA.BG.A0MT",596.557949048903,106.028396407623,NA,NA,NA,16.3332051130848,74.5951723201642,434.691140679566,NA,2.29262212081271,1395.02652928431,8448.42268361297,NA,434.691140679566
"TCGA.AX.A1CN",73.1152734101152,NA,NA,NA,NA,65.8291503193597,79.4226381848702,658.849206306239,NA,156.482016873049,774.608303076946,2449.8507966342,296.949518617506,658.849206306239
"TCGA.AP.A1DH",NA,219.423490716749,NA,NA,NA,68.4078061946941,97.1136141189565,1315.74364657891,NA,152.417739386335,1022.98225627159,1610.87287185077,610.997139693569,1315.74364657891
"TCGA.D1.A17U",56.1738584244961,NA,NA,NA,96.8008568081158,NA,36.2409902934216,337.698928980666,NA,130.414780464495,1666.5629440687,2347.10966829168,574.301653774932,337.698928980666
"TCGA.AJ.A3OJ",186.193732461491,NA,61.4831805615024,NA,NA,22.4242112979991,64.8467087485048,NA,NA,125.173935872705,1685.73684258734,7296.47266081547,694.960928239889,0
"TCGA.B5.A0K0",300.428073374365,305.636363362825,NA,57.8035395862644,NA,114.575376382255,NA,2013.20785098654,NA,NA,1150.38320609451,1624.3912823408,468.97363478676,2013.20785098654
"TCGA.EY.A210",549.269855848801,44.7996623100719,67.7868107500042,NA,NA,NA,51.2741168819177,NA,NA,66.9039210699984,3014.95418987357,7439.63506756493,241.70585089654,0
"TCGA.EO.A22R",91.1722935714453,84.8669557015809,NA,24.1733185648156,NA,5.75276186213845,NA,740.374064682118,NA,NA,145.255868120506,1781.59657690789,202.22245505455,740.374064682118
"TCGA.D1.A0ZQ",522.104848909419,NA,102.740271067284,NA,NA,17.680993244559,88.5070384315297,NA,NA,184.923398849693,3517.73268709245,9468.82599785246,529.776101374104,0
"TCGA.B5.A3FB",111.325955020992,56.6477496156298,87.3385590228964,NA,1101.49010731433,30.6192280749438,NA,NA,NA,NA,1325.15788182142,1776.68043927093,715.239527074074,0
"TCGA.AP.A0LD",68.9745396581269,78.4935706990493,NA,NA,NA,3.00859459116412,48.2531135831438,801.173587203916,NA,NA,121.98613444182,3034.80333087871,438.160866231255,801.173587203916
"TCGA.EY.A549",49.8441108484193,NA,NA,NA,NA,34.0403766162087,57.5242186810771,1206.85765917457,NA,131.088079492439,899.263008261743,2479.06336560041,377.99662213844,1206.85765917457
"TCGA.D1.A176",36.6217953947934,39.6113155509346,221.33295988966,NA,867.085915186731,135.967972554941,NA,1002.03956221634,NA,NA,NA,376.915949059196,245.111323358192,1002.03956221634
"TCGA.AJ.A23O",69.012055998277,33.7758260587375,NA,NA,123.399018180116,NA,NA,662.071016507402,NA,24.3859592123908,231.744451438461,1274.18102978956,332.267280732106,662.071016507402
"TCGA.A5.A0G1",170.043355658583,3.57322292308834,41.3342567273239,NA,674.553798390115,10.5206924653671,NA,NA,NA,NA,871.598608688219,1914.42196179642,257.554024507707,0
"TCGA.B5.A0JT",28.9993731813556,321.340221055395,NA,65.873611750901,NA,154.346217656539,NA,2351.25672612262,NA,13.5150912693209,NA,957.987907078492,298.049323193906,2351.25672612262
"TCGA.FI.A3PV",162.12373002067,NA,20.3030185350399,NA,51.2065388682499,17.7950490000958,NA,NA,NA,21.8147430545582,729.578568360159,1842.45366030927,133.39610122001,0
"TCGA.A5.A0R6",102.596039750761,23.5843251564348,NA,NA,297.597693844857,NA,NA,86.3504422321955,NA,NA,760.611534404302,1295.73866937152,434.825722947878,86.3504422321955
"TCGA.D1.A16B",219.382140347245,137.821818333955,NA,15.774523998341,NA,29.261992609433,NA,580.356118773464,NA,NA,1022.35236602981,1262.85277902326,377.443307684521,580.356118773464
"TCGA.D1.A103",210.780038968514,NA,29.4298320428767,NA,456.387252730624,94.1845832393611,NA,203.086929343044,NA,NA,619.27682319507,2154.05638963335,187.00010780168,203.086929343044
"TCGA.BS.A0VI",751.363250997365,75.040542276063,152.956235000684,NA,NA,189.08996216632,16.71500222509,NA,NA,NA,1785.18649872574,7401.33035803399,207.23157336949,0
"TCGA.EY.A4KR",146.040142913538,30.7555272010883,177.492250870198,NA,NA,171.269656623423,NA,360.202207293148,NA,NA,702.033642926775,1473.07855113078,137.691732999305,360.202207293148
"TCGA.AP.A05H",308.39115937371,NA,NA,1.50346318738043,1092.77702507694,NA,9.87531385547146,37.7122527167605,NA,NA,315.847495358812,2622.39417117242,1394.80041661108,37.7122527167605
"TCGA.B5.A0K2",139.986618117941,NA,41.8859660493369,NA,320.89700533892,28.875762454705,NA,741.38684840008,NA,NA,770.739772999675,2253.46076833984,446.936097594151,741.38684840008
"TCGA.BK.A56F",122.786785256439,447.42999854068,NA,133.378295972228,210.14652953027,76.48785861619,NA,3402.13616484878,NA,NA,NA,738.736036939567,NA,3402.13616484878
"TCGA.EO.A3L0",182.407315143298,673.166427435918,NA,143.332395976611,315.995968544147,202.819351909379,NA,5996.2432861521,NA,NA,NA,1888.37811699655,653.831538582333,5996.2432861521
"TCGA.D1.A165",333.989599168298,4.79651517638009,NA,NA,538.963420612278,34.3892057871274,NA,NA,NA,NA,930.596054434555,2231.55393060666,764.087855308972,0
"TCGA.A5.A0GP",NA,126.070709804375,62.3345250785957,44.4134097288868,NA,126.887756233604,NA,1359.71044677469,NA,70.8962843589367,NA,1762.81566389286,197.489078259824,1359.71044677469
"TCGA.AP.A0LN",119.147313974344,32.7297781441024,20.0036430178171,NA,27.6031387662207,NA,NA,150.921398501573,NA,NA,320.184698732656,1778.35666649109,217.86381058825,150.921398501573
"TCGA.D1.A17M",106.278908314138,14.4120474319885,49.1643418863147,NA,408.770505169462,NA,NA,NA,NA,101.618459127934,1185.98477974813,2464.38602196834,481.775616595985,0
"TCGA.BK.A13C",340.001214424739,53.6851060593225,80.0717694798141,NA,NA,75.2901114802846,NA,348.493648714308,NA,NA,1364.4516352246,4265.1631997532,239.333014877794,348.493648714308
"TCGA.BG.A0MQ",75.0377195678298,69.1505868726018,157.528820879912,NA,1160.62891808331,0.15372047617396,NA,NA,NA,NA,1385.37884466739,997.117176420263,651.693773891557,0
"TCGA.KP.A3W3",128.422681130717,96.7811332918813,NA,NA,NA,NA,87.1023418278675,927.924259410124,NA,213.017053734646,1379.93301249446,3386.06280861143,357.053039013902,927.924259410124
"TCGA.AX.A05S",173.851849467108,46.7751932927438,NA,NA,NA,NA,26.0625554252487,540.254542163059,NA,72.5149702576701,1215.10167472376,1735.28377050239,199.69412410288,540.254542163059
"TCGA.B5.A0JZ",293.582655573144,60.320351797568,NA,NA,455.88934628157,NA,NA,NA,NA,NA,2085.30460898227,4076.65968330433,835.361856626806,0
"TCGA.AJ.A3BD",64.3728613177999,29.684558641848,NA,NA,1305.6631849234,NA,NA,927.069375266475,NA,NA,580.963535819385,925.39394591832,782.622542039013,927.069375266475
"TCGA.EY.A1GM",180.04249550348,95.4316699139897,85.3670183326503,NA,85.1336053179769,NA,NA,NA,NA,74.0387367265579,2021.74621186688,3704.6373429619,1073.28111678127,0
"TCGA.A5.A0VP",173.549476479047,137.12889830329,NA,16.5451844122685,NA,40.0553216932294,NA,462.486832096211,NA,NA,712.91975222025,1770.87282119815,490.631861467251,462.486832096211
"TCGA.D1.A16N",121.991040870755,44.8167905963629,44.8128962660161,NA,188.095708838322,NA,NA,NA,NA,8.03259718791142,765.731726312267,2349.83396734375,414.749499352796,0
"TCGA.D1.A2G7",133.768773940919,13.4090656680171,189.770027759516,NA,865.07716993856,224.219091397714,NA,NA,NA,NA,1293.02076924041,1657.00965152709,934.002921778432,0
"TCGA.AX.A05Z",246.203692211469,NA,326.671712539259,NA,182.392754318725,409.435696650389,NA,NA,NA,37.4184170040915,1435.54097448772,2557.39132999708,406.443973503902,0
"TCGA.D1.A0ZV",285.646053713824,6.33879478310404,NA,NA,488.557104755429,NA,NA,176.395907733471,NA,NA,1362.7523774652,2069.86768654046,273.575266099249,176.395907733471
"TCGA.EO.A1Y7",17.5455397764861,15.1422073742111,NA,NA,242.293537185161,NA,NA,305.451155903829,NA,101.952787022787,388.51819269071,1016.72412419196,59.6521308810453,305.451155903829
"TCGA.AX.A1CE",NA,NA,509.633057259641,NA,6469.05108712577,NA,NA,NA,NA,NA,3299.63958796804,NA,NA,0
"TCGA.B5.A11P",217.867168663018,68.2048853985597,8.96262312150089,NA,302.39801399922,NA,8.23799204192076,NA,NA,NA,839.597949824373,1725.13520358617,420.632402208036,0
"TCGA.EY.A3QX",1203.61839254029,320.940355371162,320.580201532834,NA,NA,67.6048296806564,NA,NA,NA,NA,4033.52590059965,13732.3747522315,1779.51868259701,0
"TCGA.AX.A0J0",236.868227782885,109.951247927772,NA,NA,NA,NA,196.002866739989,1216.9695956508,NA,208.826628361537,1688.24671816855,5026.8702984164,303.694759358427,1216.9695956508
"TCGA.FI.A3PX",96.8497425282247,4.170326664612,7.278042422402,NA,24.8926897707247,NA,NA,NA,NA,18.600156152626,955.972542527697,1346.76873653157,380.614542003705,0
"TCGA.DI.A1NN",38.4412649143641,114.509935369654,NA,NA,NA,78.4623043050272,52.7723406519498,1221.77212222778,NA,64.841019064863,291.608218377107,2055.21079528666,NA,1221.77212222778
"TCGA.EO.A22Y",269.807259403625,90.6188279354233,NA,NA,NA,19.7153227935807,15.9041255793973,334.089103570676,NA,NA,1830.63700284966,3090.12168893362,326.956268140507,334.089103570676
"TCGA.B5.A1MX",102.270989357565,374.615394535848,NA,98.1675349051533,161.178566595551,89.511662410114,NA,2807.31282547225,NA,14.1023335652461,NA,263.391068907741,NA,2807.31282547225
"TCGA.AX.A1CC",130.923329433948,NA,193.189260442707,2.74374437131286,227.350843562483,371.667387533724,NA,NA,NA,NA,720.217259231176,2032.84168341636,358.789717474689,0
"TCGA.AX.A3FV",104.014837157082,6.11474007822637,NA,NA,700.110031393519,NA,NA,343.561243146247,NA,NA,812.644859769755,1643.56367782859,521.901760064199,343.561243146247
"TCGA.D1.A3DA",117.034285803426,NA,251.356099058571,NA,94.3416646180671,213.527259614588,NA,NA,NA,8.08793067140905,1015.76485717484,2966.41958094521,359.722681414263,0
"TCGA.D1.A17L",46.5822192429719,101.036826140502,NA,NA,386.604688331016,NA,NA,213.623665644951,NA,15.7406663581739,1095.64326648401,2581.8409765069,661.69122501297,213.623665644951
"TCGA.BS.A0TA",32.7833871763578,30.0464457440127,NA,NA,NA,16.2957926627914,NA,480.510983681649,NA,19.5390508365114,379.582369505741,784.616523627265,30.5779511851691,480.510983681649
"TCGA.AX.A05T",177.7885061962,55.576921615699,15.1723176769961,NA,343.183335898556,NA,NA,NA,NA,NA,934.670760604647,1740.401832204,630.671539883985,0
"TCGA.AX.A0IU",134.901014827541,19.0726207466288,NA,NA,3.92978571414681,NA,NA,202.008144443686,NA,6.74352312903073,392.160726361003,1257.32819308716,317.067617540873,202.008144443686
"TCGA.E6.A1M0",158.495482117154,75.8833665805912,43.0675556703432,NA,311.981024596617,NA,10.9883056278741,NA,NA,NA,1100.28251949368,2332.10927977203,718.954934310848,0
"TCGA.D1.A1O8",89.7415545154006,332.983679914968,NA,94.156595907521,317.112460769168,170.348583997167,NA,2316.1907340094,NA,NA,NA,1115.73199496201,622.587395992797,2316.1907340094
"TCGA.D1.A16R",71.3939933585195,91.9411132088698,NA,NA,NA,18.8191796931714,8.06745063798944,1029.65501039058,NA,44.91345027403,NA,1885.06740675172,97.8586530822263,1029.65501039058
"TCGA.AX.A1CJ",5574.89683752655,2406.11464709107,600.37271092851,NA,67008.4465273383,3664.15742888823,6183.5041630992,NA,NA,NA,NA,NA,NA,0
"TCGA.AX.A06D",119.116565342639,330.11943264782,NA,86.9318240068565,NA,107.89666329483,NA,2061.22025363144,NA,NA,1058.88718193749,2177.35614620238,564.700818438676,2061.22025363144
"TCGA.BG.A0MS",30.283983900328,50.9578102173011,NA,NA,47.7083705610601,46.9190793717077,NA,202.551384707161,NA,NA,914.072418816699,1410.87091693378,458.681895761247,202.551384707161
"TCGA.EY.A1G7",138.735897092345,121.421913694417,NA,NA,1126.11650863672,NA,NA,1468.77698089023,NA,NA,270.130453302639,2126.19455099785,448.056743388375,1468.77698089023
"TCGA.EY.A1G8",119.687843740263,60.4598992993506,NA,NA,1239.58083924538,NA,NA,1015.39018507046,NA,NA,649.668057449764,1681.28441529202,414.376699996731,1015.39018507046
"TCGA.BG.A0M8",256.523271643139,151.49573338208,NA,7.92029410374177,98.6762392392523,NA,NA,780.550558778407,NA,NA,720.724404459764,2540.69392182481,392.911943604208,780.550558778407
"TCGA.FI.A2F4",9.12495958644429,3.12793870118723,NA,0.165223108084504,NA,NA,NA,51.4853367158411,NA,6.28140784964792,78.0597053280876,57.7016846512905,53.4129305458749,51.4853367158411
"TCGA.EO.A3KU",NA,34.5618105210908,32.8034093202491,NA,NA,32.1977363981991,100.783644458079,NA,NA,209.23071323165,1460.8742881953,2330.16837105433,495.054603724288,0
"TCGA.D1.A2G5",129.828616716962,164.664320272345,39.9386249706389,NA,145.375756065749,170.778297566349,NA,NA,NA,NA,1461.53655783413,1361.39190358524,886.806515080213,0
"TCGA.2E.A9G8",244.06780255022,575.761308422752,NA,161.546697421642,382.555993786953,153.823036338928,NA,3865.48695365937,NA,NA,NA,152.771124376759,NA,3865.48695365937
"TCGA.AX.A1CR",NA,106.939284269831,NA,NA,NA,72.5902902228841,118.137533507603,942.132785053439,NA,171.412180658005,1330.18668037106,3003.47956845112,534.622765193296,942.132785053439
"TCGA.KJ.A3U4",120.49868364334,289.734018256132,NA,51.3370433676483,154.569888578806,83.7452526149454,NA,2000.78696189219,NA,NA,NA,1180.03619940702,85.802852071085,2000.78696189219
"TCGA.AX.A2HF",133.478878788021,38.8584538666568,59.9867265166067,NA,530.263936365167,46.7154080579575,NA,NA,NA,NA,971.346022412411,1871.48666235318,723.377618516536,0
"TCGA.AX.A1C5",336.689942607713,NA,102.829090323211,NA,NA,NA,313.863951004388,NA,NA,340.781075619879,2936.50996533699,13432.1113044709,187.636545942472,0
"TCGA.KP.A3VZ",35.2379997747095,18.6963450500118,3.65309302338892,NA,NA,NA,NA,487.523334574103,NA,32.5599539031847,104.486111933199,1085.34612729912,104.972552067904,487.523334574103
"TCGA.EY.A212",137.777877078292,142.631196366003,146.566585392413,NA,626.776416546505,193.650621809279,NA,NA,NA,NA,1818.25896053011,2533.56363723472,650.338861833698,0
"TCGA.EY.A214",391.056061096345,36.7952007139457,75.8339089334794,NA,NA,NA,NA,NA,NA,134.729723910541,3063.81850478556,4748.05747539854,458.073623560897,0
"TCGA.BG.A220",492.008756969726,10.9579128165198,NA,NA,NA,NA,113.606982089876,1030.78234009881,NA,209.817827996621,837.395546184232,3967.27028756566,412.090076800343,1030.78234009881
"TCGA.AX.A1CP",600.540370725349,162.107327568688,54.0483852255999,NA,NA,NA,44.9922837861441,NA,NA,152.05649281867,6089.9089962366,14832.4262998904,387.885922535777,0
"TCGA.EY.A1GQ",425.047519800817,215.105916914655,28.2680652018772,NA,28.1078495039072,NA,NA,NA,NA,NA,2557.32686142891,6272.68196787489,774.334092576613,0
"TCGA.BG.A221",13062.8192870037,NA,NA,NA,7215.80717599731,501.840746998224,1084.89027208526,NA,52.7042402683317,315.030615468557,NA,42087.4100916916,NA,0
"TCGA.EY.A1GK",72.3458735146339,53.805428367258,147.963485265196,NA,828.518729808909,73.9311015529215,NA,NA,NA,NA,836.366474884042,1458.3441066521,860.484562023424,0
"TCGA.AP.A051",162.251653804713,25.6972072246204,23.9583624063311,NA,271.98187277399,NA,NA,NA,NA,43.2409967795317,1371.26331343068,1624.55176876671,574.428317455386,0
"TCGA.AJ.A3OL",369.035827408774,NA,NA,NA,NA,NA,70.035319804495,NA,NA,96.1904006816093,3201.11192585153,5776.53877592282,1051.86870574174,0
"TCGA.AX.A2HD",114.371688760038,276.635154648927,NA,41.202362267165,NA,110.772798781798,89.4072553357233,3863.17106859997,NA,165.05403931392,NA,3519.73533830664,NA,3863.17106859997
"TCGA.B5.A3F9",59.971929452054,315.265022978373,NA,52.0765169594371,217.074622467139,130.88873164712,NA,2646.24184390424,NA,NA,NA,2695.27041708621,796.709308286608,2646.24184390424
"TCGA.AX.A2H2",NA,21.6891051722358,NA,NA,2975.71332395068,NA,11.1553665494825,394.941006277146,NA,NA,NA,1757.71816391846,318.387027871388,394.941006277146
"TCGA.BG.A0YU",157.295157175118,52.6439218879935,35.3104587996455,3.28799391749194,186.259641140506,NA,NA,515.08286238451,NA,NA,NA,1481.58293229148,285.655455276587,515.08286238451
"TCGA.B5.A11W",NA,120.771473893123,NA,NA,NA,59.3377107114624,126.997412500567,1819.67075569826,NA,221.590095766336,713.44903621101,3986.91168241943,314.440232350822,1819.67075569826
"TCGA.A5.A2K5",71.2161202744139,166.603169443537,NA,NA,NA,64.7842669451154,53.58988375514,2136.97925244942,NA,76.3548143424367,NA,2386.72858007516,140.205405875221,2136.97925244942
"TCGA.AP.A1E1",145.398319015163,60.3852923314726,29.4301720241832,NA,352.334133825975,33.7942515559004,NA,NA,NA,NA,884.89675482455,1750.85926129111,620.744973376009,0
"TCGA.EY.A1GR",227.960148394165,60.5562546740087,NA,NA,304.493127574479,20.0274112542444,NA,NA,NA,NA,1482.13330430694,3311.18573620288,672.813507529268,0
