"","Signature_1","Signature_100","Signature_13","Signature_17b","Signature_18","Signature_2","Signature_28","Signature_3","Signature_31","Signature_34","Signature_40","Signature_5","Signature_8","df.extra"
"TCGA.A5.A0GQ",174.945328101197,809.61160921764,NA,185.523830302888,247.194616466992,276.672617933952,NA,5731.7051192778,NA,NA,NA,NA,NA,5731.7051192778
"TCGA.AJ.A3NC",279.092146587593,61.7038557020444,NA,NA,NA,194.369732113657,156.883166242106,NA,NA,717.410350435636,4075.23563689511,2421.34348862335,1287.89435972434,0
"TCGA.KP.A3W0",145.351856858471,81.5185512445088,275.66468631775,NA,NA,121.377264243082,NA,516.207640832948,NA,NA,822.310019642763,2283.14552690801,446.58079419251,516.207640832948
"TCGA.B5.A11N",91.1225330567805,41.3655643554262,NA,NA,NA,12.2058146890964,10.5762725691032,NA,NA,143.546661163565,1327.96365312373,2266.06297177017,385.369728869912,0
"TCGA.BS.A0V7",276.368992711715,147.861906405514,58.2185354275019,NA,NA,122.784087138029,NA,NA,NA,155.731180923105,3411.53386101694,4318.22065057705,1167.99584238386,0
"TCGA.D1.A17Q",301.482384076357,51.9754980819115,31.6526223332543,NA,NA,NA,NA,NA,NA,88.6388983725543,1957.31221119376,3871.51820441924,516.593264326936,0
"TCGA.BG.A0VT",NA,104.250457343739,NA,NA,NA,21.3095209921969,54.3932962010944,714.749531583582,NA,123.157655377408,1230.72279719247,2505.79024065919,166.305317086133,714.749531583582
"TCGA.AP.A0LG",217.895511350306,53.7490349330048,1001.2966822699,NA,322.473838962862,1883.68126316861,NA,NA,NA,NA,1234.68758348158,1763.87939321791,415.247955894331,0
"TCGA.AP.A0LL",136.566020385786,337.785063956014,NA,91.9263439472597,332.265444784189,71.7312915531126,NA,2351.03119608926,NA,6.67401101307989,NA,1140.58680080761,NA,2351.03119608926
"TCGA.E6.A2P8",325.756614495035,71.0695426771218,62.4257067824929,NA,NA,NA,26.9442423827919,NA,NA,65.1677741633996,1873.46246319617,5348.51629488077,621.738901010146,0
"TCGA.EO.A3AV",503.421037930734,9.79211246211951,NA,NA,NA,NA,NA,614.764098854161,NA,98.2762580626457,663.018113037215,3638.24291276113,463.129535761555,614.764098854161
"TCGA.AJ.A23M",100.100793248184,34.7548412753421,20.4988164080228,NA,520.567244414571,NA,NA,NA,NA,NA,649.098745404646,1481.60220111708,699.224808586058,0
"TCGA.B5.A5OE",162.146141810718,NA,NA,NA,363.054880071421,NA,NA,500.793788528087,NA,30.3234760896227,580.277302547239,1844.9385406909,NA,500.793788528087
"TCGA.D1.A1NW",217.606736365818,41.7314723583376,258.327100244602,NA,574.411097108236,194.792182235224,NA,NA,NA,NA,1084.23702924422,1949.96727599483,855.427339645595,0
"TCGA.D1.A0ZU",139.562733101937,146.74994807812,NA,27.7002610741189,77.0100803067121,NA,NA,532.361785331983,NA,NA,1134.51039167288,1473.04852391981,275.872693735097,532.361785331983
"TCGA.A5.A0R8",133.834293203034,79.4731064887269,34.4051332092384,NA,NA,NA,NA,150.509010970549,NA,29.1519913173127,630.504751337939,2232.13119441919,77.591238309794,150.509010970549
"TCGA.A5.AB3J",337.739756760329,107.542908927406,44.2073678018834,NA,NA,NA,29.0747219206682,NA,NA,170.082628377535,2384.35254902014,7229.94173514508,439.212621364849,0
"TCGA.FI.A2EY",NA,115.259994575403,NA,NA,NA,143.681607809678,37.3110992689254,1662.01765621558,73.8584548286664,1330.55542788484,NA,2628.17437003067,657.191317777443,1662.01765621558
"TCGA.A5.A0GW",239.154317102691,NA,667.93866964586,NA,349.707914463978,646.695424060779,NA,128.697091283737,NA,NA,931.750353228783,2180.10211057208,368.565059556102,128.697091283737
"TCGA.BS.A0UA",51.4419955424866,22.0800221918318,NA,NA,381.66995762421,35.7322345856144,NA,570.756974213479,NA,NA,NA,852.078636429935,135.922695589071,570.756974213479
"TCGA.BK.A0CA",671.384602607141,154.375178031759,53.662149594534,NA,NA,NA,12.8849686624489,NA,NA,38.3501999576287,3433.8514911476,8473.88924370213,996.824300491444,0
"TCGA.BK.A0CA.1",97.4578300053021,52.5604251017645,15.0168587477555,NA,302.364003572359,NA,33.1749224252131,1161.77931097228,NA,NA,NA,983.460637260495,137.353460799849,1161.77931097228
"TCGA.BK.A0CA.2",169.079762109948,NA,6.15840493749931,NA,1199.8187706037,NA,NA,179.216913987519,NA,NA,1171.61297642433,1616.13420852118,838.369589365056,179.216913987519
"TCGA.D1.A163",201.621041782401,50.911607173551,743.962812054293,NA,593.25197684006,610.065957461139,NA,NA,NA,NA,868.907170447239,2027.8120816168,955.643587511895,0
"TCGA.E6.A8L9",292.68485029506,44.0437344630543,NA,NA,124.068023899612,28.0455719125281,NA,NA,NA,NA,1507.14483134237,2897.74728338275,231.652695020916,0
"TCGA.AJ.A3EK",83.782006802012,69.6044046320804,NA,NA,NA,38.9329207473413,NA,661.895511890283,NA,94.9437073609169,814.948618882357,1112.38055447786,261.921991610677,661.895511890283
"TCGA.AJ.A3NE",129.248521024429,196.266670683511,NA,28.1725268891814,262.912375505165,64.8346805107207,NA,1436.96994744836,NA,NA,NA,751.752198085446,131.457735098552,1436.96994744836
"TCGA.BG.A0M2",109.212204573858,NA,105.472013318886,NA,184.542995868497,9.9199965106945,NA,376.819595918611,NA,6.38278100131672,213.200769988686,2179.85855904085,NA,376.819595918611
"TCGA.BG.A0M4",160.174918682038,NA,NA,NA,1224.04463131796,NA,NA,NA,NA,NA,1435.05404138052,1710.97178174836,907.57439363821,0
"TCGA.A5.A0R7",86.6855098716395,44.782236378567,711.047560134502,NA,675.92726391746,651.775234238249,NA,1137.37170703765,NA,NA,NA,357.749231919238,142.043636264414,1137.37170703765
"TCGA.BK.A6W4",78.5627391520171,35.6642476280782,68.7293797569455,NA,819.328683435076,NA,NA,116.153291636969,NA,NA,1163.10531363773,1405.0641830435,1014.88377807301,116.153291636969
"TCGA.AW.A1PO",159.395611240351,39.9445573101418,NA,NA,150.592498866105,48.0475506247547,NA,NA,NA,NA,912.472906701225,2089.43517289678,342.332000666962,0
"TCGA.EO.A3B1",308.851653763603,NA,40.0333609307234,NA,NA,NA,31.0935418861225,449.51295281567,NA,171.004292770533,1673.98871503432,7665.26966532443,375.888366184899,449.51295281567
"TCGA.D1.A0ZN",357.160398454592,122.673186055668,NA,NA,23.5779425684007,33.6482468891891,NA,NA,NA,11.6128847341255,1794.57004837156,4644.19483222708,542.446820956849,0
"TCGA.EY.A1GI",222.518440322018,69.9462110560956,96.5130556129214,NA,NA,NA,33.5348500055878,NA,NA,62.3293871386542,1318.8302086165,4253.51707291263,541.178557216046,0
"TCGA.SL.A6J9",63.1399290917256,51.0914910843359,680.859784128484,NA,889.060157436619,615.738720717665,NA,NA,NA,NA,610.313049093305,1577.98850436051,878.153237885943,0
"TCGA.B5.A1N2",360.101317455336,36.1019492747559,156.019096776113,NA,NA,NA,82.6166290298099,NA,NA,107.580836376365,2008.51273735442,8013.39538975492,657.25406121852,0
"TCGA.D1.A16X",210.800561078045,48.7577056571367,55.4471428068391,NA,NA,NA,0.48125805178469,29.8133625199872,NA,NA,901.213917224115,2750.38535538348,331.115382002886,29.8133625199872
"TCGA.A5.A0GJ",78.2641797682394,42.3226970761383,NA,NA,326.069247464112,37.6566441211191,28.1140561464807,939.360628089571,NA,NA,NA,825.790658595032,73.7724506528497,939.360628089571
"TCGA.AJ.A5DV",480.843826552051,167.140753149839,NA,4.09983024292884,NA,NA,NA,2142.01195014423,NA,NA,630.111767242121,5666.74145617418,89.0377001812934,2142.01195014423
"TCGA.BG.A0M6",768.882370967294,288.588852588629,86.8200259726563,NA,92.1991357375732,NA,79.0767562906387,NA,NA,NA,2349.58676190812,11754.9852847883,1851.56920955586,0
"TCGA.EO.A22U",155.548578839551,134.901848564064,NA,NA,NA,95.6302959623183,72.975552163479,1311.77394537552,NA,164.932763400963,1400.55842585305,4621.61041204822,NA,1311.77394537552
"TCGA.AP.A1DV",362.779357571278,426.204067681548,NA,90.4824984064072,NA,92.9551579521373,NA,2284.5032369422,NA,114.437121699664,2090.63816562625,3988.02844765256,NA,2284.5032369422
"TCGA.SJ.A6ZI",400.427658696327,NA,NA,8.18505555284056,478.820140646713,NA,NA,320.862652764284,NA,NA,NA,4454.98858570206,1008.35307700227,320.862652764284
"TCGA.EY.A1GU",62.5544509420757,136.201815758275,NA,NA,983.221005621038,45.3005629276117,NA,NA,NA,107.3161012065,1343.22494167378,2177.72691648951,611.902390714166,0
"TCGA.D1.A16G",270.648459660673,100.11991898501,110.795091983109,NA,637.173282831017,118.319439282803,NA,NA,NA,NA,1372.13426708208,2010.0127793052,463.094512627645,0
"TCGA.EY.A2OM",NA,NA,933.672369532509,NA,NA,739.907893400523,117.735597876867,447.642645472463,NA,358.43594578888,2159.81940660814,2870.20990733688,638.589521382784,447.642645472463
"TCGA.EC.A1NJ",191.103298241305,25.625138055621,NA,NA,413.962271145791,113.11240461793,NA,30.7468535854439,NA,NA,1303.65387375446,2121.11274742642,589.448212416508,30.7468535854439
"TCGA.PG.A7D5",NA,109.71756981303,NA,NA,NA,59.0230016869885,74.6584012607203,808.36736112161,NA,111.350911326408,932.946509054268,2099.03167726732,316.003568181863,808.36736112161
"TCGA.D1.A1NX",157.17116906261,27.8100432602898,74.8779154413464,NA,194.015465687942,151.421477861201,NA,NA,NA,NA,327.066943465438,1801.14829735959,374.257846141348,0
"TCGA.B5.A0K9",143.995248733455,261.876142225978,NA,57.3733527257203,102.511551675825,27.3250476278279,NA,2078.18175873546,NA,NA,NA,809.659341876205,NA,2078.18175873546
"TCGA.AP.A0LH",198.720332623375,472.172727378014,NA,NA,331.518767083496,255.394993656478,NA,3797.2699463594,NA,NA,1063.04390475571,2550.23251854095,716.285612710184,3797.2699463594
"TCGA.AX.A2IO",259.106321791826,59.0470669048306,NA,NA,NA,100.666630957742,NA,NA,NA,NA,1559.6739154475,3743.70482927649,557.368533223309,0
"TCGA.DF.A2KY",89.2277946453244,62.9313941200735,26.8115176866066,NA,305.004533188729,60.2590047596949,NA,NA,NA,NA,1489.37916101926,2802.48484848799,954.764820425666,0
"TCGA.AP.A0LS",106.882782685306,26.0688954824661,NA,NA,1378.89750300345,NA,NA,NA,NA,NA,1078.47966995983,371.120466454122,1413.5739958496,0
"TCGA.AP.A0LP",156.699261910089,54.9137215384293,49.7988122999384,NA,555.80895090566,17.0535116861837,NA,NA,NA,NA,1077.37518855877,1282.71203997712,820.016268858645,0
"TCGA.AX.A1C9",48.746434993854,83.649762339561,9.86611391313388,NA,NA,84.9617390795068,NA,1181.67984985365,NA,20.1638621232697,679.291568758282,2146.11922109078,NA,1181.67984985365
"TCGA.AJ.A3BH",396.554195486304,82.5557399306254,NA,NA,372.540770508875,NA,13.0613783531494,NA,NA,NA,1380.50024705803,4360.40978360745,879.030611835546,0
"TCGA.D1.A17H",203.779368961898,41.6147914086283,NA,NA,643.708213395671,NA,NA,199.87439079647,NA,NA,888.601089923165,2273.47248129048,481.510142151457,199.87439079647
"TCGA.BS.A0TG",198.404361854845,113.834904570477,NA,NA,633.214645434989,NA,21.093967330108,675.632973795464,NA,NA,876.886844222629,2897.87953414733,746.399089248135,675.632973795464
"TCGA.AX.A3GI",227.97637372949,9.80288202726621,NA,NA,672.120933220122,NA,NA,455.736179386305,NA,NA,856.781910074476,2056.36864262715,199.299434324736,455.736179386305
"TCGA.EO.A2CH",104.209941275939,67.1460451681066,NA,NA,443.924962757214,NA,5.1045412727579,998.919666876374,NA,NA,NA,923.410631375953,218.632989290685,998.919666876374
"TCGA.BG.A187",36.6574492126975,81.6508670238259,NA,NA,NA,31.2324868712901,69.9033626531908,1274.25162675879,NA,54.3429954242876,542.438045243198,1856.90666149662,NA,1274.25162675879
"TCGA.AX.A0IZ",97.6507727980569,50.5017890809158,NA,NA,455.641153620596,NA,NA,337.360190344055,NA,NA,622.943943027715,1172.94797613453,619.640685551656,337.360190344055
"TCGA.BK.A6W3",NA,30.2877749208763,NA,NA,NA,23.426396750371,52.2514313866439,394.015033746111,NA,129.298621736077,1318.10853270916,3455.83543513,524.481514234467,394.015033746111
"TCGA.D1.A17F",128.708101946829,58.3705999280973,NA,NA,147.695694024863,6.68741352675684,NA,554.02371397818,NA,NA,363.273762690747,1152.27370937543,98.6969713983182,554.02371397818
"TCGA.AX.A1CF",2200.53957282858,NA,NA,NA,99.4164243783601,NA,NA,NA,NA,NA,1454.80745692092,2834.06422730195,520.76228185553,0
"TCGA.BG.A2L7",383.446270252565,304.359395386321,NA,45.9208284733265,NA,106.884250681902,NA,1737.19051798845,NA,167.262463561766,2208.72965206409,4181.12165363338,NA,1737.19051798845
"TCGA.DI.A2QU",120.143983426887,192.977098064928,NA,18.2498594201528,189.553735602741,63.7537752048718,NA,1188.07692097253,NA,NA,NA,1554.85728666949,756.138176750098,1188.07692097253
"TCGA.DI.A2QY",159.974470855063,33.4211525164826,218.15195709398,NA,NA,86.7239247521294,NA,NA,NA,54.7021051587163,1045.32616088153,2769.65632198316,420.919717739878,0
"TCGA.D1.A2G6",177.446195204049,14.7655038150943,NA,NA,554.684435798627,22.3200593600326,NA,NA,NA,6.7813984014163,1374.65795985912,2032.27675317968,457.590002010753,0
"TCGA.A5.A0GR",421.373300634441,NA,NA,10.2350724826055,219.816271768848,NA,NA,424.785115241098,NA,NA,308.425135616461,3107.49679438579,466.79890094787,424.785115241098
"TCGA.BK.A13B",141.397194896933,28.8707692631958,NA,NA,568.532230359429,33.5124479623117,NA,NA,NA,NA,986.372125641766,3233.03035515532,597.202372023459,0
"TCGA.AX.A3G8",452.35274143442,78.909276498736,20.3418191705456,NA,NA,28.3784461725446,NA,NA,NA,NA,1998.92877696488,5101.70457291124,684.291613779022,0
"TCGA.BS.A0V4",108.657063233277,36.5626800485347,36.852301639334,NA,81.1034328724743,NA,NA,462.316821857933,NA,28.8927103081953,353.790662122246,1090.66208718836,NA,462.316821857933
"TCGA.A5.A0VQ",144.427822770901,NA,1177.16835812698,NA,584.036224869209,940.739942666427,NA,34.0931300462098,NA,NA,269.348083108633,1595.99525205501,343.071843776973,34.0931300462098
"TCGA.AJ.A3EL",425.241633972132,489.958403803337,3420.28001599864,111.344804071469,NA,2250.14873528861,NA,4666.87728549057,NA,62.9711298481233,NA,4269.96661733627,NA,4666.87728549057
"TCGA.D1.A167",163.312490931995,58.223066557332,NA,NA,100.947098207918,NA,NA,434.126489977909,NA,NA,317.121528195469,1457.02626342807,203.008090554481,434.126489977909
"TCGA.JU.AAVI",NA,27.1051732593798,NA,NA,NA,89.1771431721401,108.041622940067,384.61189594125,NA,195.967998877874,1804.20941098563,2603.23005739275,550.732480243762,384.61189594125
"TCGA.A5.A2K7",150.724479581038,68.8450478584793,NA,NA,NA,7.53156887883045,NA,428.361152041118,NA,18.5938247940879,329.064036835647,1989.27613621783,85.6296261457828,428.361152041118
"TCGA.A5.A0VO",NA,NA,NA,NA,NA,NA,NA,1327.74701625728,233.294304890011,NA,691.709259539776,10165.8767118913,1447.9960699408,1327.74701625728
"TCGA.B5.A11G",70.7721960129793,124.002701479369,NA,NA,NA,83.1486208638303,83.3016935103508,1893.76343562811,NA,681.683552520333,NA,2166.17887768263,310.936206866837,1893.76343562811
"TCGA.4E.A92E",168.407722412358,NA,16.5689881436811,NA,NA,NA,99.5186724651451,322.712436325153,NA,246.457559127205,1632.39751114809,3121.17978126666,385.090031362772,322.712436325153
"TCGA.5B.A90C",92.5456171312158,79.5200794342115,58.1886907509346,15.2836305961601,NA,144.854026025856,NA,1690.65204322679,NA,44.0699519571705,NA,1927.07219016293,NA,1690.65204322679
"TCGA.EY.A548",128.444780912584,24.0179189211471,NA,NA,499.706895553458,NA,NA,NA,NA,31.9879515584663,965.550933551661,1924.02752535626,530.773057788633,0
"TCGA.D1.A17S",80.2932253221942,37.03861158186,NA,1.73023185948428,454.485891702803,NA,NA,NA,NA,NA,1028.56159864272,1058.5135175946,650.721094261873,0
"TCGA.BK.A4ZD",31.0470767045776,72.4419856929512,NA,NA,99.9692403902232,58.4498387418919,62.1989222234266,1327.63329730871,NA,32.4484663385949,NA,976.597770750599,NA,1327.63329730871
"TCGA.AX.A0J1",79.4458442024277,133.725688701786,NA,1.76255109099942,NA,61.7376474554674,NA,1612.25710825249,NA,46.5971170206395,NA,2963.8337197379,NA,1612.25710825249
"TCGA.BG.A0MK",367.021436453975,109.694598331,NA,NA,NA,NA,28.6580587119371,NA,NA,NA,1632.84933794043,5774.65134368234,702.056604105156,0
"TCGA.AP.A052",169.751020801647,50.2820368196043,NA,NA,1076.40518079667,NA,NA,171.095398272439,NA,NA,900.522983650819,2231.3995373471,825.268241215549,171.095398272439
"TCGA.AJ.A3BG",NA,NA,NA,NA,4676.31201327239,NA,NA,NA,96.5591350142152,NA,NA,NA,566.067029907503,0
"TCGA.D1.A16F",NA,37.6532384203837,NA,NA,1474.71145763036,26.7632562446362,93.5311877298617,NA,NA,160.845279880764,2745.67479204327,1429.10824584447,842.851586134944,0
"TCGA.EY.A1GH",137.216138195712,39.4120968279832,39.5966287289534,NA,NA,58.6554124364498,NA,762.12728178973,NA,69.484673511564,770.630371204033,3024.37047799709,NA,762.12728178973
"TCGA.AX.A1CK",121.714477451048,155.096362215863,NA,NA,191.149794261374,80.8772595734573,NA,1354.47092548851,NA,NA,300.550405783575,1185.95514808584,231.908865915767,1354.47092548851
"TCGA.DI.A0WH",857.18137421892,NA,NA,NA,430.155805503145,NA,NA,554.687433470169,NA,44.8917657036252,NA,4578.68514347984,504.765847567784,554.687433470169
"TCGA.AP.A054",38.3029090042287,59.0903759500931,NA,NA,NA,18.2480228787777,NA,739.294387742675,NA,35.6564419302667,245.237479447642,1222.82773610568,123.029835538676,739.294387742675
"TCGA.BG.A0YV",122.129446544455,21.1208644734844,NA,NA,401.203532921848,NA,NA,NA,NA,NA,547.718855321248,1516.34559089969,483.565935982114,0
"TCGA.AX.A0IW",236.478912944548,61.1314833406506,NA,NA,250.612911896492,NA,NA,241.836293800645,NA,NA,1316.34072353281,2228.40852192719,309.681476938637,241.836293800645
"TCGA.AJ.A2QK",81.6759472569664,112.019647708941,NA,NA,NA,98.6151515059598,85.0780707065264,1747.11747670971,NA,121.360779182039,711.217075503478,2435.26952824733,NA,1747.11747670971
"TCGA.A5.A7WK",141.230696864393,64.8724610763422,19.1492559914604,NA,738.330107042707,40.2721552971353,NA,NA,NA,NA,1328.02856599599,1292.55030880377,950.727484303979,0
"TCGA.B5.A11H",110.207462132145,66.8752618970027,NA,NA,NA,NA,30.7263572900788,347.492188695596,NA,44.113602727852,879.794199237024,1210.07873041867,283.797012317965,347.492188695596
"TCGA.QF.A5YS",66.7269830307572,NA,NA,NA,NA,NA,69.5126433815945,1169.96959029917,NA,276.992965881924,NA,7184.98603352647,494.911649426888,1169.96959029917
"TCGA.BS.A0TI",22.4151378168174,241.676434238048,NA,72.7603030837941,418.463475890502,127.55393442459,NA,1460.10869917254,NA,NA,NA,963.761363730666,441.263848203866,1460.10869917254
"TCGA.AJ.A2QN",105.448919878997,88.639454220055,NA,NA,443.609138805759,NA,NA,632.022830324925,NA,31.7858812835972,814.298560238896,2957.54519423681,723.871775602941,632.022830324925
"TCGA.BS.A0WQ",NA,136.223768973953,51.6664060161226,NA,NA,99.9907462538078,148.29927755808,1649.21087209297,NA,174.482771600417,NA,2623.51973368436,532.250787208109,1649.21087209297
"TCGA.EY.A1GT",164.40703991252,45.812731273825,NA,NA,218.738619054527,NA,NA,623.765687231181,NA,55.9641699522261,443.839649290171,2776.89623423592,351.836955770091,623.765687231181
"TCGA.AP.A0LI",286.666615909602,182.686961367194,2731.11857376687,NA,NA,3116.97150947297,NA,838.804742379504,NA,39.9930398041065,467.41841610532,3325.7431604447,NA,838.804742379504
"TCGA.BS.A0UT",134.492873203228,51.5530811726827,33.8253510791905,NA,2098.90051045522,NA,NA,NA,223.882807257271,NA,2647.91919802282,1106.88717873352,707.747194273505,0
"TCGA.AX.A3G6",181.294989867018,146.739117181691,NA,27.2590834722596,346.861094823857,54.8722826674375,NA,1121.39345493206,NA,NA,NA,1694.11081132665,506.910078516664,1121.39345493206
"TCGA.EY.A1GV",146.754368892168,74.3514099557617,57.4216736280906,NA,1051.03242625173,49.982759420787,NA,NA,NA,NA,1395.31439238007,953.75063951158,1005.66325128765,0
"TCGA.D1.A17B",NA,27.1980047993374,NA,NA,1234.77682830786,NA,112.429448659636,2586.23913597163,NA,1215.78796137583,2239.78239111843,1819.86226602657,1987.99137570775,2586.23913597163
"TCGA.AX.A05U",NA,99.4131366514451,NA,NA,NA,86.3143839434358,24.9951739231122,860.113332958914,NA,44.813057411156,637.993390383328,2117.97116404288,88.4110382266852,860.113332958914
"TCGA.AJ.A3I9",75.2121335229763,24.3720034989225,8.01186411191408,NA,583.583794386125,NA,11.5381529889095,NA,NA,NA,451.022076097435,1692.01212757905,614.132210753382,0
"TCGA.AX.A06H",158.674693192443,67.4876495919724,NA,NA,546.172814574632,NA,NA,246.059365999618,NA,NA,692.882750442642,2118.29218116405,530.23463475099,246.059365999618
"TCGA.D1.A177",2028.74086430325,305.830060413641,NA,38.5012694398263,NA,NA,34.8463827325825,2141.63659882942,NA,NA,1072.32799973691,7309.28457697492,199.507824336857,2141.63659882942
"TCGA.PG.A6IB",91.5314391076404,NA,26.9314427890631,NA,NA,NA,16.9788678272994,245.210490415759,NA,91.6669733865056,775.212609100648,1595.31717128173,450.851622635284,245.210490415759
"TCGA.PG.A915",NA,106.839473929803,NA,NA,NA,95.9805531875935,64.877895585827,1662.55466080531,NA,1417.61257268872,NA,803.820815360098,479.268507750519,1662.55466080531
"TCGA.B5.A3FC",173.770338871112,139.023488677182,NA,NA,NA,88.2805430217795,89.9262779808803,1060.58311189295,NA,188.28875040544,1531.91044908579,2807.39755771963,NA,1060.58311189295
"TCGA.BG.A0VZ",186.108201062788,49.9909987274228,46.710369345193,NA,395.991371261878,NA,NA,515.616948649186,NA,NA,645.486244054131,1942.69058247381,246.237905802692,515.616948649186
"TCGA.DI.A2QT",379.470469728366,52.3132877605057,NA,NA,NA,35.1757001795569,NA,NA,NA,7.86219583724147,2193.64044813064,5596.94123591391,458.296343822008,0
"TCGA.B5.A3FD",36.4956570176986,43.6697151446573,NA,NA,NA,14.9626093645251,NA,219.031776821369,NA,17.1433622213954,907.551544374096,1372.8233698247,379.411368927566,219.031776821369
"TCGA.D1.A1O5",307.282421874655,NA,616.024582419929,NA,222.142009270968,505.577999960753,NA,NA,NA,81.260803186376,1359.30134224402,3294.20738479989,738.494961839084,0
"TCGA.D1.A175",55.5399337137244,67.2484486569287,89.3924987437286,NA,913.07609681527,116.695883438163,NA,NA,NA,NA,899.798920382439,1625.70825837752,1130.50289823034,0
"TCGA.EC.A1QX",276.559085326407,77.5711628274602,162.75888183033,NA,118.508478445108,126.306118264722,NA,NA,NA,NA,1101.9622474797,2796.8194359342,506.708834447579,0
"TCGA.AX.A06L",164.333561768941,35.1678467185812,27.4632486417261,NA,209.808923454669,123.367485556454,NA,NA,NA,NA,1089.15207435384,2024.04246623095,424.245523624513,0
"TCGA.B5.A1MU",101.488555930879,11.9416616444771,NA,NA,556.700454329705,70.8298206082386,NA,NA,NA,NA,1184.87362402135,1473.69488317134,773.951306457613,0
"TCGA.D1.A15V",153.496931419375,NA,98.6363929502316,NA,67.8923667570448,32.6754432955922,NA,NA,NA,23.6446446641265,1565.24731564396,2377.86576585454,467.288383571036,0
"TCGA.B5.A11X",343.999204653509,82.8259579169461,62.7841906055674,NA,NA,NA,13.8224704342221,NA,NA,83.9560928273199,2182.63632941337,5946.36461522728,469.836299567432,0
"TCGA.EY.A2OP",311.347055411182,259.518400266978,NA,NA,NA,143.741653671683,NA,NA,NA,82.466289950006,3818.82881454917,4371.24056496758,907.436394591267,0
"TCGA.BS.A0TJ",117.02825397504,547.969114456668,NA,132.869731121797,290.473942646023,181.282185930064,NA,4466.8967820688,NA,20.6489023355392,NA,1085.64614241187,NA,4466.8967820688
"TCGA.BG.A0MA",120.429270930836,0.519747089379522,NA,1.1587899907191,374.666200297186,NA,NA,548.281943277924,NA,NA,258.980198831865,1130.18953790577,420.408579974765,548.281943277924
"TCGA.EY.A1GW",NA,63.0193183807328,NA,8.95531400644988,NA,38.320586368045,33.3456779883836,1323.45804768244,NA,652.867055900929,NA,1172.29696536937,152.325816138556,1323.45804768244
"TCGA.BS.A0U8",77.1463214853557,58.315245504844,NA,14.8445903452777,NA,20.2417122022277,16.9193593442566,575.667159763261,NA,33.4801475179092,NA,882.910315673155,NA,575.667159763261
"TCGA.AX.A1CI",639.078999491179,NA,NA,NA,473.001967823989,NA,NA,NA,NA,10.1345100348864,NA,3991.57584959653,760.278390987347,0
"TCGA.B5.A11M",109.912763141795,357.179966739258,134.059589981956,41.1137937831894,736.829063807099,422.349090014653,NA,3264.49647179727,NA,NA,NA,56.9395123463731,NA,3264.49647179727
"TCGA.EO.A3KX",127.306918327074,576.465269594664,NA,NA,2301.36027353323,198.357679865279,NA,2041.73674002631,NA,NA,4626.07526597319,3722.84891566723,3065.5252696151,2041.73674002631
"TCGA.BG.A18A",130.838987481122,33.796373052581,11.9505877915439,NA,431.48267371205,NA,NA,549.276676422528,NA,NA,142.967099265525,2611.90783467022,77.6392695180198,549.276676422528
"TCGA.PG.A914",677.701730476568,158.904296833351,13.525390780542,NA,NA,26.9845287836021,36.8473946530121,NA,NA,NA,1574.26823013563,6845.4796615602,730.092369022992,0
"TCGA.BS.A0UJ",327.089383014817,1.21309168994846,NA,NA,744.061257616897,NA,33.0304502743378,NA,NA,54.0863149653943,653.218352000213,2081.48724945337,786.483777664717,0
